id;estado;cidade;bairro;endereco;preco;avaliacao;desconto;descricao;modalidade;link;financiamento;FGTS;imagem;pdf
id;estado;cidade;bairro;endereco;preco;avaliacao;desconto;descricao;modalidade;link;financiamento;FGTS;https://venda-imoveis.caixa.gov.br/fotos/Fid21.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/id.pdf
8787708227884;PB;JOAO PESSOA;ERNANI SATIRO;RUA ANA ESPINOLA NAVARRO, N. 400, Apto 203, BL B08;71.654,14;125.000,00;42.68;Apartamento, 0.00 de �rea total, 45.06 de �rea privativa, 0.00 de �rea do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787708227884;Não;Sim;https://venda-imoveis.caixa.gov.br/fotos/F878770822788421.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8787708227884.pdf
8787708302150;PB;JOAO PESSOA;ERNANI SATIRO;RUA ANA ESPINOLA NAVARRO, N. 400, Apto 109, TERREO DO BL 14;67.364,38;117.516,56;42.68;Apartamento, 0.00 de �rea total, 44.30 de �rea privativa, 0.00 de �rea do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787708302150;Não;Sim;https://venda-imoveis.caixa.gov.br/fotos/F878770830215021.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8787708302150.pdf
8787708873840;PB;JOAO PESSOA;ERNANI SATIRO;RUA  ANA ESPINOLA NAVARRO, N. 400, Apto 307, BL B13, 2� ANDAR, SUBCONDOMINIO B;71.080,90;124.000,00;42.68;Apartamento, 0.00 de �rea total, 45.06 de �rea privativa, 0.00 de �rea do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licita��o Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787708873840;Não;Sim;https://venda-imoveis.caixa.gov.br/fotos/F878770887384021.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8787708873840.pdf
8787708960581;PB;JOAO PESSOA;ERNANI SATIRO;RUA ANA ESPINOLA NAVARRO, N. 400, Apto 208, BL 08 SUB B;66.495,04;116.000,00;42.68;Apartamento, 0.00 de �rea total, 46.54 de �rea privativa, 0.00 de �rea do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787708960581;Não;Sim;https://venda-imoveis.caixa.gov.br/fotos/F878770896058121.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8787708960581.pdf
8787710048355;PB;JOAO PESSOA;ERNANI SATIRO;RUA ANA ESPINOLA NAVARRO, N. 400, Apto 410, BL B04;68.214,74;119.000,00;42.68;Apartamento, 0.00 de �rea total, 44.30 de �rea privativa, 0.00 de �rea do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787710048355;Não;Não;https://venda-imoveis.caixa.gov.br/fotos/F878771004835521.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8787710048355.pdf
8787711475729;PB;JOAO PESSOA;ERNANI SATIRO;RUA ANA ESPINOLA NAVARRO, N. 400, Apto 305, BL B11;67.641,51;118.000,00;42.68;Apartamento, 0.00 de �rea total, 44.81 de �rea privativa, 0.00 de �rea do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787711475729;Não;Sim;https://venda-imoveis.caixa.gov.br/fotos/F878771147572921.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8787711475729.pdf
8787712446412;PB;JOAO PESSOA;ERNANI SATIRO;RUA ANA ESPINOLA NAVARRO, N. 400, Apto 408, BL 10;68.787,97;120.000,00;42.68;Apartamento, 0.00 de �rea total, 46.54 de �rea privativa, 0.00 de �rea do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787712446412;Não;Sim;https://venda-imoveis.caixa.gov.br/fotos/F878771244641221.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8787712446412.pdf
8444404046488;PB;JOAO PESSOA;INDUSTRIAS;RUA DAS ALGAROBAS, N. 43, CS 45;69.361,21;121.000,00;42.68;Casa, 0.00 de �rea total, 58.25 de �rea privativa, 125.00 de �rea do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444404046488;Não;Sim;https://venda-imoveis.caixa.gov.br/fotos/F844440404648821.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8444404046488.pdf
8444405336536;PB;JOAO PESSOA;INDUSTRIAS;RUA CIDADE DE ITABAIANA, N. 270, Apto 102, .;67.641,51;118.000,00;42.68;Apartamento, 0.00 de �rea total, 43.50 de �rea privativa, 0.00 de �rea do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444405336536;Não;Sim;https://venda-imoveis.caixa.gov.br/fotos/F844440533653621.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8444405336536.pdf
8444408609568;PB;JOAO PESSOA;INDUSTRIAS;RUA PAU DARCO, N. 138, CS 140;71.080,90;124.000,00;42.68;Casa, 0.00 de �rea total, 56.50 de �rea privativa, 125.00 de �rea do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444408609568;Não;Não;https://venda-imoveis.caixa.gov.br/fotos/F844440860956821.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8444408609568.pdf
8444422959210;PB;JOAO PESSOA;INDUSTRIAS;RUA ENEDINO RODRIGUES DE CARVALHO, N. 162, Apto 101, .;65.921,81;115.000,00;42.68;Apartamento, 0.00 de �rea total, 42.88 de �rea privativa, 0.00 de �rea do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444422959210;Não;Sim;https://venda-imoveis.caixa.gov.br/fotos/F844442295921021.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8444422959210.pdf
8444427148457;PB;JOAO PESSOA;INDUSTRIAS;RUA ANTONIO LUIZ DO NASCIMENTO, N. 95, Apto 201, .;71.080,90;124.000,00;42.68;Apartamento, 0.00 de �rea total, 42.83 de �rea privativa, 0.00 de �rea do terreno,  2 qto(s), a.serv, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444427148457;Não;Sim;https://venda-imoveis.caixa.gov.br/fotos/F844442714845721.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8444427148457.pdf
8555525652682;PB;JOAO PESSOA;INDUSTRIAS;RUA DOS DIAMANTES, N. 650, Apto 103, BL U;68.787,97;120.000,00;42.68;Apartamento, 0.00 de �rea total, 48.42 de �rea privativa, 0.00 de �rea do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555525652682;Não;Sim;https://venda-imoveis.caixa.gov.br/fotos/F855552565268221.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8555525652682.pdf
8787704969169;PB;JOAO PESSOA;INDUSTRIAS;RUA ENGENHEIRO JOSE DANTAS DE ALMEIDA, N. 500, Apto 302, LT 2101 QD 115 2 AN BL A;69.934,44;122.000,00;42.68;Apartamento, 0.00 de �rea total, 47.66 de �rea privativa, 0.00 de �rea do terreno,  2 qto(s), WC, 1 sala(s), sacada, cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787704969169;Não;Não;https://venda-imoveis.caixa.gov.br/fotos/F878770496916921.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8787704969169.pdf
8555535650283;PB;JOAO PESSOA;ILHA DO BISPO;RUA GEN AURELIO DE LYRA TAVARES, N. 281, Apto 402, BL B;68.214,74;119.000,00;42.68;Apartamento, 0.00 de �rea total, 58.40 de �rea privativa, 0.00 de �rea do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licita��o Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555535650283;Não;Sim;https://venda-imoveis.caixa.gov.br/fotos/F855553565028321.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8555535650283.pdf
8444406795402;PB;JOAO PESSOA;JARDIM VENEZA;RUA ESTUDANTE SILVAN JOSE DA SILVA, N. 74, CS 76. VG;70.507,67;123.000,00;42.68;Casa, 0.00 de �rea total, 56.28 de �rea privativa, 125.00 de �rea do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licita��o Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444406795402;Não;Sim;https://venda-imoveis.caixa.gov.br/fotos/F844440679540221.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8444406795402.pdf
8555520808293;PB;JOAO PESSOA;JARDIM VENEZA;RUA ENGENHEIRO JOSE DANTAS DE ALMEIDA, N. 370, Apto 102, BL H;69.361,21;121.000,00;42.68;Apartamento, 0.00 de �rea total, 47.32 de �rea privativa, 0.00 de �rea do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555520808293;Não;Sim;https://venda-imoveis.caixa.gov.br/fotos/F855552080829321.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8555520808293.pdf
8444405285559;PB;JOAO PESSOA;JOSE AMERICO DE ALMEIDA;RUA JOSE SEVERINO DE FIGUEIREDO, N. 104, Apto 101, TERREO;65.348,57;114.000,00;42.68;Apartamento, 0.00 de �rea total, 57.73 de �rea privativa, 0.00 de �rea do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444405285559;Não;Sim;https://venda-imoveis.caixa.gov.br/fotos/F844440528555921.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8444405285559.pdf
8787717045076;PB;JOAO PESSOA;JOSE AMERICO DE ALMEIDA;RUA APOSENTADA ETELVINA  ALVES DE OLIVEIRA, N. 600, Apto 306, BL 04;65.921,81;115.000,00;42.68;Apartamento, 0.00 de �rea total, 39.24 de �rea privativa, 0.00 de �rea do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licita��o Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787717045076;Não;Sim;https://venda-imoveis.caixa.gov.br/fotos/F878771704507621.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8787717045076.pdf
8444422450155;PB;JOAO PESSOA;MANGABEIRA;RUA JOSE DE ALMEIDA COUTINHO, N. 100, Apto 102, QD 308;71.654,14;125.000,00;42.68;Apartamento, 0.00 de �rea total, 43.39 de �rea privativa, 0.00 de �rea do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licita��o Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444422450155;Não;Sim;https://venda-imoveis.caixa.gov.br/fotos/F844442245015521.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8444422450155.pdf
8444405094443;PB;JOAO PESSOA;MUCUMAGRO;RUA  ORLANDO DO REGO LUNA, N. 130, Apto 202, .;70.507,67;123.000,00;42.68;Apartamento, 0.00 de �rea total, 43.50 de �rea privativa, 0.00 de �rea do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444405094443;Não;Sim;https://venda-imoveis.caixa.gov.br/fotos/F844440509444321.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8444405094443.pdf
8444407578790;PB;JOAO PESSOA;MUCUMAGRO;RUA EDITE SATIRO DA NOBREGA, N. 97, Apto 201, .;66.093,78;115.300,00;42.68;Apartamento, 0.00 de �rea total, 42.24 de �rea privativa, 0.00 de �rea do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444407578790;Não;Sim;https://venda-imoveis.caixa.gov.br/fotos/F844440757879021.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8444407578790.pdf
8444408235196;PB;JOAO PESSOA;MUCUMAGRO;RUA EDITE SATIRO DA NOBREGA, N. 81, Apto 103, .;65.348,57;114.000,00;42.68;Apartamento, 0.00 de �rea total, 50.58 de �rea privativa, 0.00 de �rea do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444408235196;Não;Sim;https://venda-imoveis.caixa.gov.br/fotos/F844440823519621.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8444408235196.pdf
8444416780947;PB;JOAO PESSOA;MUCUMAGRO;RUA ANA GOMES SOARES, N. 350, Apto 202, ANDAR 01;65.061,96;113.500,00;42.68;Apartamento, 0.00 de �rea total, 43.50 de �rea privativa, 0.00 de �rea do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444416780947;Não;Sim;https://venda-imoveis.caixa.gov.br/fotos/F844441678094721.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8444416780947.pdf
8444417688025;PB;JOAO PESSOA;MUCUMAGRO;RUA  MANOEL FERNANDES JUNIOR, N. 105, Apto 203, 1 ANDAR;68.042,77;118.700,00;42.68;Apartamento, 0.00 de �rea total, 43.69 de �rea privativa, 0.00 de �rea do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444417688025;Não;Sim;https://venda-imoveis.caixa.gov.br/fotos/F844441768802521.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8444417688025.pdf
8444420124064;PB;JOAO PESSOA;MUCUMAGRO;RUA VIGILANTE GIVANILDO GOMES, N. 90, Apto 103, .;71.490,77;124.715,00;42.68;Apartamento, 0.00 de �rea total, 45.95 de �rea privativa, 0.00 de �rea do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444420124064;Não;Sim;https://venda-imoveis.caixa.gov.br/fotos/F844442012406421.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8444420124064.pdf
8444420658905;PB;JOAO PESSOA;MUCUMAGRO;RUA EUCLIDES NUNES MACHADO, N. 92, Apto 202, .;71.654,14;125.000,00;42.68;Apartamento, 0.00 de �rea total, 42.83 de �rea privativa, 0.00 de �rea do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444420658905;Não;Sim;https://venda-imoveis.caixa.gov.br/fotos/F844442065890521.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8444420658905.pdf
8444422362957;PB;JOAO PESSOA;MUCUMAGRO;RUA EUCLIDES NUNES MACHADO, N. 123, Apto 105, .;71.391,96;124.542,64;42.68;Apartamento, 0.00 de �rea total, 48.84 de �rea privativa, 0.00 de �rea do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444422362957;Sim;Sim;https://venda-imoveis.caixa.gov.br/fotos/F844442236295721.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8444422362957.pdf
8444423059760;PB;JOAO PESSOA;MUCUMAGRO;RUA DAS BENEDITAS, N. 122, Apto 202, .;68.787,97;120.000,00;42.68;Apartamento, 0.00 de �rea total, 47.18 de �rea privativa, 0.00 de �rea do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licita��o Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444423059760;Não;Sim;https://venda-imoveis.caixa.gov.br/fotos/F844442305976021.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8444423059760.pdf
8444424053200;PB;JOAO PESSOA;MUCUMAGRO;RUA POLICIAL CLODOVAL FERREIRA LIMA, N. 350, Apto 302, 2 ANDAR;66.550,24;116.096,29;42.68;Apartamento, 0.00 de �rea total, 42.68 de �rea privativa, 0.00 de �rea do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444424053200;Não;Não;https://venda-imoveis.caixa.gov.br/fotos/F844442405320021.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8444424053200.pdf
8444424905494;PB;JOAO PESSOA;MUCUMAGRO;RUA DAS MANGABEIRAS, N. 87, Apto 204, 1 NA;68.787,97;120.000,00;42.68;Apartamento, 0.00 de �rea total, 42.00 de �rea privativa, 0.00 de �rea do terreno,  2 qto(s), WC, 1 sala(s), 1 lavabo(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444424905494;Não;Sim;https://venda-imoveis.caixa.gov.br/fotos/F844442490549421.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8444424905494.pdf
8444426833377;PB;JOAO PESSOA;MUCUMAGRO;RUA DOMINGOS JOSE DA PAIXAO, N. 1460, Apto 104, BL F;71.252,87;124.300,00;42.68;Apartamento, 0.00 de �rea total, 46.30 de �rea privativa, 0.00 de �rea do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444426833377;Não;Sim;https://venda-imoveis.caixa.gov.br/fotos/F844442683337721.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8444426833377.pdf
8444426895763;PB;JOAO PESSOA;MUCUMAGRO;RUA DOMINGOS JOSE DA PAIXAO, N. 1460, Apto 308, 2� ANDAR BL F;71.080,90;124.000,00;42.68;Apartamento, 0.00 de �rea total, 46.30 de �rea privativa, 0.00 de �rea do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444426895763;Não;Sim;https://venda-imoveis.caixa.gov.br/fotos/F844442689576321.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8444426895763.pdf
8444427128804;PB;JOAO PESSOA;MUCUMAGRO;RUA CARAMBOLAS, N. 255, Apto 407, 3� ANDAR BL F;69.361,21;121.000,00;42.68;Apartamento, 0.00 de �rea total, 50.10 de �rea privativa, 0.00 de �rea do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444427128804;Não;Sim;https://venda-imoveis.caixa.gov.br/fotos/F844442712880421.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8444427128804.pdf
8444427143242;PB;JOAO PESSOA;MUCUMAGRO;RUA  SANTA TEREZA, N. 113, Apto 303, 2 ANDAR;67.641,51;118.000,00;42.68;Apartamento, 0.00 de �rea total, 46.16 de �rea privativa, 0.00 de �rea do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444427143242;Não;Sim;https://venda-imoveis.caixa.gov.br/fotos/F844442714324221.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8444427143242.pdf
8444427199450;PB;JOAO PESSOA;MUCUMAGRO;RUA CICERO CESAR MOREIRA DE OLIVEIRA, N. 94, Apto 102, .;71.654,14;125.000,00;42.68;Apartamento, 0.00 de �rea total, 42.72 de �rea privativa, 0.00 de �rea do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444427199450;Não;Sim;https://venda-imoveis.caixa.gov.br/fotos/F844442719945021.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8444427199450.pdf
8444427364150;PB;JOAO PESSOA;MUCUMAGRO;RUA CICERO CESAR MOREIRA DE OLIVEIRA, N. 295, Apto 101, .;71.654,14;125.000,00;42.68;Apartamento, 0.00 de �rea total, 42.72 de �rea privativa, 0.00 de �rea do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444427364150;Não;Sim;https://venda-imoveis.caixa.gov.br/fotos/F844442736415021.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8444427364150.pdf
8444427673438;PB;JOAO PESSOA;MUCUMAGRO;RUA MANOEL FERNANDES JUNIOR, N. 65, Apto 201, .;71.080,90;124.000,00;42.68;Apartamento, 0.00 de �rea total, 45.33 de �rea privativa, 0.00 de �rea do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444427673438;Não;Sim;https://venda-imoveis.caixa.gov.br/fotos/F844442767343821.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8444427673438.pdf
8555535163986;PB;JOAO PESSOA;MUCUMAGRO;RUA ESCRITOR PATATIVA DO ASSARE, N. 50, Apto 8, BL A;68.214,74;119.000,00;42.68;Apartamento, 0.00 de �rea total, 48.78 de �rea privativa, 0.00 de �rea do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555535163986;Não;Sim;https://venda-imoveis.caixa.gov.br/fotos/F855553516398621.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8555535163986.pdf
8787700928735;PB;JOAO PESSOA;MUCUMAGRO;RUA  DOMINGOS JOSE DA PAIXAO, N. 1460, Apto 408, BL B;70.507,67;123.000,00;42.68;Apartamento, 0.00 de �rea total, 46.30 de �rea privativa, 0.00 de �rea do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787700928735;Não;Sim;https://venda-imoveis.caixa.gov.br/fotos/F878770092873521.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8787700928735.pdf
8787701008559;PB;JOAO PESSOA;MUCUMAGRO;RUA DOMINGOS JOSE DA PAIXAO, N. 1460, Apto 106, TERREO BLOCO B;71.654,14;125.000,00;42.68;Apartamento, 0.00 de �rea total, 46.30 de �rea privativa, 0.00 de �rea do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787701008559;Não;Sim;https://venda-imoveis.caixa.gov.br/fotos/F878770100855921.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8787701008559.pdf
8787701161845;PB;JOAO PESSOA;MUCUMAGRO;RUA TELEGRAFISTA CHATEUBRIAND BRASIL FILHO, N. 700, Apto 101, BLOCO A;69.074,59;120.500,00;42.68;Apartamento, 0.00 de �rea total, 48.15 de �rea privativa, 0.00 de �rea do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787701161845;Não;Sim;https://venda-imoveis.caixa.gov.br/fotos/F878770116184521.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8787701161845.pdf
8787702319191;PB;JOAO PESSOA;MUCUMAGRO;RUA ESTUDANTE DALMO BELMONT, N. 145, Apto 101, .;65.921,81;115.000,00;42.68;Apartamento, 0.00 de �rea total, 41.36 de �rea privativa, 0.00 de �rea do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787702319191;Não;Não;https://venda-imoveis.caixa.gov.br/fotos/F878770231919121.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8787702319191.pdf
